time,namespace,pod,container,cpu-limit,cpu-request,cpu-usage,memory-limit,memory-request,memory-usage,receive-packets,receive-packets-dropped,total-packets,total-packets-dropped,transmit-packets,transmit-packets-dropped,label
1724969733.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,5.063160097e-06,536870912,104857600,39219200,0.0,0,0.0257585904899283,0,0.0257585904899283,0,0
1724969747.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,3.8251697329e-06,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724969761.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724969775.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724969789.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,7.30522349343e-05,536870912,104857600,39219200,0.0972318016132677,0,0.0972318016132677,0,0.0,0,0
1724969803.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,6.90067578024e-05,536870912,104857600,39219200,0.1273371675969354,0,0.1273371675969354,0,0.0,0,0
1724969817.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,6.90067578024e-05,536870912,104857600,39219200,0.1242519000186377,0,0.1242519000186377,0,0.0,0,0
1724969831.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,9.80820536325232e-07,536870912,104857600,39219200,0.0427523994784207,0,0.0427523994784207,0,0.0,0,0
1724969845.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,3.569143016e-06,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724969859.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,3.5746666668e-06,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724969873.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,3.2402707277e-06,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724969887.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,2.9014214606e-06,536870912,104857600,39219200,0.052577156977865,0,0.052577156977865,0,0.0,0,0
1724969901.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,1.3987801597e-06,536870912,104857600,39219200,0.0708943319981567,0,0.0708943319981567,0,0.0,0,0
1724969915.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,8.59101543685e-05,536870912,104857600,39219200,0.0861698347071621,0,0.0861698347071621,0,0.0,0,0
1724969929.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0001006764070743,536870912,104857600,39219200,0.0824617971587313,0,0.0824617971587313,0,0.0,0,0
1724969943.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,8.11699337186e-05,536870912,104857600,39219200,0.0176099742894375,0,0.0176099742894375,0,0.0,0,0
1724969957.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,3.7571523342e-06,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724969971.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,6.0642462772e-06,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724969985.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724969999.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724970013.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,7.46098230873e-05,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724970027.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,5.5319444167e-05,536870912,104857600,39219200,0.0924406646483788,0,0.0924406646483788,0,0.0,0,0
1724970041.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,7.02337877366e-05,536870912,104857600,39219200,0.0993961682777128,0,0.0993961682777128,0,0.0,0,0
1724970055.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724970069.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724970083.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724970097.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,4.2214154633e-06,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724970111.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,3.5585274534e-06,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724970125.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724970139.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,5.64670600427e-05,536870912,104857600,39219200,0.0849184782608695,0,0.0849184782608695,0,0.0,0,0
1724970153.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,6.33075354484e-05,536870912,104857600,39219200,0.0843472576597853,0,0.0843472576597853,0,0.0,0,0
1724970167.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0,536870912,104857600,39219200,0.0901896236837951,0,0.0901896236837951,0,0.0,0,0
1724970181.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724970195.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,4.417500935e-06,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724970209.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,8.3685550381e-06,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724970223.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,5.7410711731e-06,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724970237.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724970251.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724970265.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,4.90872987612e-05,536870912,104857600,39219200,0.102748522989982,0,0.102748522989982,0,0.0,0,0
1724970279.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,6.1437709648e-05,536870912,104857600,39219200,0.1138627953316253,0,0.1138627953316253,0,0.0,0,0
1724970293.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,6.97942530548e-05,536870912,104857600,39219200,0.0836768194325837,0,0.0836768194325837,0,0.0,0,0
1724970307.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724970321.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,1.2963540735e-06,536870912,104857600,39219200,0.2652402634719951,0,0.2652402634719951,0,0.0,0,0
1724970335.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,4.5692908344e-06,536870912,104857600,39219200,0.7553916177908113,0,0.7553916177908113,0,0.0,0,0
1724970349.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,3.7389828984e-06,536870912,104857600,39219200,0.6828269033799932,0,0.6828269033799932,0,0.0,0,0
1724970363.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,1.9790230254e-06,536870912,104857600,39219200,0.6114545825123989,0,0.6114545825123989,0,0.0,0,0
1724970377.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,5.06931159278e-05,536870912,104857600,39219200,0.3044068749121904,0,0.3044068749121904,0,0.0,0,0
1724970391.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,7.57008949324e-05,536870912,104857600,39219200,0.2745557696424748,0,0.2745557696424748,0,0.0,0,0
1724970405.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,8.02205252946e-05,536870912,104857600,39219200,0.254846993785654,0,0.254846993785654,0,0.0,0,0
1724970419.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,4.68701111789e-05,536870912,104857600,39219200,0.1609442932381322,0,0.1609442932381322,0,0.0,0,0
1724970433.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724970447.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,3.6394038957e-06,536870912,104857600,39219200,0.0656268457550368,0,0.0656268457550368,0,0.0,0,0
1724970461.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,5.5487609151e-06,536870912,104857600,39219200,0.1359838754603695,0,0.1359838754603695,0,0.0,0,0
1724970475.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,3.329873848e-06,536870912,104857600,39219200,0.1357312521208008,0,0.1357312521208008,0,0.0,0,0
1724970489.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0,536870912,104857600,39219200,0.0895766467981048,0,0.0895766467981048,0,0.0,0,0
1724970503.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,6.57068715457e-05,536870912,104857600,39219200,0.1270486596366408,0,0.1270486596366408,0,0.0,0,0
1724970517.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,6.12943779139e-05,536870912,104857600,39219200,0.0698848646854307,0,0.0698848646854307,0,0.0,0,0
1724970531.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,7.8617733274e-05,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724970545.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724970559.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,5.8239472196e-06,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724970573.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,3.991161076e-06,536870912,104857600,39219200,0.1040871556449933,0,0.1040871556449933,0,0.0,0,0
1724970587.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,5.4252063784e-06,536870912,104857600,39219200,0.162184078929585,0,0.162184078929585,0,0.0,0,0
1724970601.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0,536870912,104857600,39219200,0.1371303195136445,0,0.1371303195136445,0,0.0,0,0
1724970615.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724970629.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,5.9028380992e-05,536870912,104857600,39219200,0.0860696303309377,0,0.0860696303309377,0,0.0,0,0
1724970643.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,5.32427974575e-05,536870912,104857600,39219200,0.0930189293521231,0,0.0930189293521231,0,0.0,0,0
1724970657.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,6.91417073798e-05,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724970671.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,4.356777585e-06,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724970685.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,4.356777585e-06,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724970699.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,4.2065956275e-06,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724970713.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724970727.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724970741.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,6.36235814095e-05,536870912,104857600,39219200,0.081806282722513,0,0.081806282722513,0,0.0,0,0
1724970755.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,9.33912156733e-05,536870912,104857600,39219200,0.0977249949889757,0,0.0977249949889757,0,0.0,0,0
1724970769.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,9.41551226754e-05,536870912,104857600,39219200,0.0944778512728001,0,0.0944778512728001,0,0.0,0,0
1724970783.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724970797.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,2.9758339717e-06,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724970811.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,4.4811493891e-06,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724970825.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,4.5212146863e-06,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724970839.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0851333700788803,536870912,104857600,39219200,0.1143793964580513,0,0.1143793964580513,0,0.0,0,0
1724970853.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.1435169380680346,536870912,104857600,39219200,0.2099787667548046,0,0.2099787667548046,0,0.0,0,0
1724970867.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.2019327768001449,536870912,104857600,39219200,0.196591110149999,0,0.196591110149999,0,0.0,0,0
1724970881.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.2501858440357886,536870912,104857600,39219200,0.1529381929700401,0,0.1529381929700401,0,0.0,0,0
1724970895.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.2497877603810025,536870912,104857600,39219200,0.0792267469497702,0,0.0792267469497702,0,0.0,0,0
1724970909.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.2503185541662499,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724970923.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.249808780410286,536870912,104857600,39219200,0.0,0,0.0,0,0.0,0,0
1724970937.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.2502347045189895,536870912,104857600,3174400,0.0,0,0.0,0,0.0,0,0
1724970951.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.2494206204635559,536870912,104857600,128217088,0.0,0,0.0,0,0.0,0,0
1724970965.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.2498770585591757,536870912,104857600,206458880,0.0,0,0.0,0,0.0,0,0
1724970979.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.2499510701064093,536870912,104857600,206458880,0.0750173477616698,0,0.0750173477616698,0,0.0,0,0
1724970993.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.2501825731486246,536870912,104857600,246796288,0.087954615418444,0,0.087954615418444,0,0.0,0,0
1724971007.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.2502488014237543,536870912,104857600,342732800,0.0923084023723259,0,0.0923084023723259,0,0.0,0,0
1724971021.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.2498627111167654,536870912,104857600,204218368,0.0687793386866585,0,0.0687793386866585,0,0.0,0,0
1724971035.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.2498428615677488,536870912,104857600,293519360,0.0,0,0.0,0,0.0,0,0
1724971049.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.215310765456462,536870912,104857600,317972480,0.0,0,0.0,0,0.0,0,0
1724971063.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.2504274126441274,536870912,104857600,334536704,0.0,0,0.0,0,0.0,0,0
1724971077.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.250056499307608,536870912,104857600,287010816,0.0,0,0.0,0,0.0,0,0
1724971091.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.2501174989959293,536870912,104857600,366866432,0.0231889435117336,0,0.0231889435117336,0,0.0,0,0
1724971105.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.2497915383715674,536870912,104857600,378028032,0.0955246692458327,0,0.0955246692458327,0,0.0,0,0
1724971119.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.2494998965408444,536870912,104857600,340668416,0.0632074408117249,0,0.0632074408117249,0,0.0,0,0
1724971133.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.210685003334985,536870912,104857600,448131072,0.0845546786922209,0,0.0845546786922209,0,0.0,0,0
1724971147.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.2496156187290969,536870912,104857600,536686592,0.0,0,0.0,0,0.0,0,0
1724971161.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.2501100493253489,536870912,104857600,536686592,0.0,0,0.0,0,0.0,0,0
1724971175.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.2500997758079887,536870912,104857600,536010752,0.0,0,0.0,0,0.0,0,0
1724971189.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.2494596145270612,536870912,104857600,329310208,0.0,0,0.0,0,0.0,0,0
1724971203.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.2333691100002219,536870912,104857600,310554624,0.0,0,0.0,0,0.0,0,0
1724971217.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.2258709549939906,536870912,104857600,310554624,0.0928811289075027,0,0.0928811289075027,0,0.0,0,0
1724971231.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0956579447920503,536870912,104857600,368578560,0.1131925972041428,0,0.1131925972041428,0,0.0,0,0
1724971245.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0616684448236408,536870912,104857600,349814784,0.1066922728121415,0,0.1066922728121415,0,0.0,0,0
1724971259.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0004476948823671,536870912,104857600,228966400,0.0,0,0.0,0,0.0,0,0
1724971273.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0004468715735933,536870912,104857600,249176064,0.0,0,0.0,0,0.0,0,0
1724971287.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0004700531414578,536870912,104857600,156880896,0.0,0,0.0,0,0.0,0,0
1724971301.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0004466101747817,536870912,104857600,128643072,0.0508931752252023,0,0.0508931752252023,0,0.0,0,0
1724971315.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0004553113099287,536870912,104857600,59957248,0.0499363311777483,0,0.0499363311777483,0,0.0,0,0
1724971329.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0005709415006637,536870912,104857600,59957248,0.0,0,0.0,0,0.0,0,0
1724971343.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0005709415006637,536870912,104857600,59973632,0.1946206842863259,0,0.1946206842863259,0,0.0,0,0
1724971357.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0005618679032541,536870912,104857600,60006400,0.2122079879427279,0,0.2122079879427279,0,0.0,0,0
1724971371.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0005528389977066,536870912,104857600,60022784,0.2591143471614023,0,0.2591143471614023,0,0.0,0,0
1724971385.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0004741317636023,536870912,104857600,60030976,0.0731926698049764,0,0.0731926698049764,0,0.0,0,0
1724971399.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0004740236642712,536870912,104857600,60035072,0.0,0,0.0,0,0.0,0,0
1724971413.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0003986581003329,536870912,104857600,60035072,0.0,0,0.0,0,0.0,0,0
1724971427.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0004577321444573,536870912,104857600,60047360,0.0,0,0.0,0,0.0,0,0
1724971441.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0004165483018934,536870912,104857600,60194816,0.0,0,0.0,0,0.0,0,0
1724971455.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0005693303252883,536870912,104857600,60194816,0.0,0,0.0,0,0.0,0,0
1724971469.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0004972352662466,536870912,104857600,60198912,0.0882807327300816,0,0.0882807327300816,0,0.0,0,0
1724971483.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0005394938181522,536870912,104857600,60198912,0.1057865227969956,0,0.1057865227969956,0,0.0,0,0
1724971497.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0005592399707401,536870912,104857600,60207104,0.0,0,0.0,0,0.0,0,0
1724971511.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.000454232511191,536870912,104857600,60215296,0.0,0,0.0,0,0.0,0,0
1724971525.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0004680910334537,536870912,104857600,60235776,0.0,0,0.0,0,0.0,0,0
1724971539.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0004585798475756,536870912,104857600,60235776,0.0,0,0.0,0,0.0,0,0
1724971553.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0004497137827733,536870912,104857600,60239872,0.0,0,0.0,0,0.0,0,0
1724971567.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0004497137827733,536870912,104857600,60030976,0.0597169416963592,0,0.0597169416963592,0,0.0,0,0
1724971581.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0005093975602127,536870912,104857600,60051456,0.0992227550851662,0,0.0992227550851662,0,0.0,0,0
1724971595.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0004464862293184,536870912,104857600,60051456,0.0838592004025241,0,0.0838592004025241,0,0.0,0,0
1724971609.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0004486485762548,536870912,104857600,60055552,0.0249999999999999,0,0.0249999999999999,0,0.0,0,0
1724971623.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0003633717363874,536870912,104857600,60063744,0.018623014321098,0,0.018623014321098,0,0.0,0,0
1724971637.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.000364240252849,536870912,104857600,60067840,0.0,0,0.0,0,0.0,0,0
1724971651.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0003787814915433,536870912,104857600,60067840,0.0,0,0.0,0,0.0,0,0
1724971665.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0003793360856883,536870912,104857600,60071936,0.0,0,0.0,0,0.0,0,0
1724971679.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0003881365998515,536870912,104857600,60071936,0.0,0,0.0,0,0.0,0,0
1724971693.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0003842120336799,536870912,104857600,59834368,0.022363359871187,0,0.022363359871187,0,0.0,0,0
1724971707.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0003826477713792,536870912,104857600,59842560,0.1080767719114371,0,0.1080767719114371,0,0.0,0,0
1724971721.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0004509611361425,536870912,104857600,59842560,0.0798849656494647,0,0.0798849656494647,0,0.0,0,0
1724971735.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0004537710604558,536870912,104857600,59854848,0.0585080448561677,0,0.0585080448561677,0,0.0,0,0
1724971749.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0003794879607884,536870912,104857600,59854848,0.0,0,0.0,0,0.0,0,0
1724971763.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0003858331075493,536870912,104857600,59858944,0.0,0,0.0,0,0.0,0,0
1724971777.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0003677289824561,536870912,104857600,59858944,0.0,0,0.0,0,0.0,0,0
1724971791.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0003572309782128,536870912,104857600,59863040,0.0,0,0.0,0,0.0,0,0
1724971805.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0003912721841082,536870912,104857600,59867136,0.0,0,0.0,0,0.0,0,0
1724971819.0,free5gc,free5gc-smf-5469bcfc8c-bgxvq,smf1,0.25,0.1,0.0004278375422086,536870912,104857600,59924480,0.0940048412493243,0,0.0940048412493243,0,0.0,0,0
