time,pod,namespace,cpu_request,cpu_limit,cpu_usage,memory_request,memory_limit,memory_usage,receive_packets,transmit_packets,total_packets,receive_packets_dropped,transmit_packets_dropped,total_packets_dropped
1724515620000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4202206487732587,1.4202206487732587,2.8404412975465174,0.0,0.0,0.0
1724515650000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5342853770801368,1.4162634249970494,2.9505488020771864,0.0,0.0,0.0
1724515680000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4399007576093217,1.4399007576093217,2.879801515218644,0.0,0.0,0.0
1724515710000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4034023023383717,1.4034023023383717,2.8068046046767434,0.0,0.0,0.0
1724515740000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5018186084711955,1.5018186084711955,3.003637216942391,0.0,0.0,0.0
1724515770000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5291536466990223,1.4405070584845865,2.969660705183609,0.0,0.0,0.0
1724515800000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5402468614832787,1.455849773182825,2.996096634666104,0.0,0.0,0.0
1724515830000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4707985210303762,1.4299430065573102,2.9007415275876864,0.0,0.0,0.0
1724515860000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4762871378483116,1.439379959402104,2.915667097250416,0.0,0.0,0.0
1724515890000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4831686839526448,1.377228063670313,2.860396747622958,0.0,0.0,0.0
1724515920000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4868250777829788,1.4317574823095351,2.918582560092514,0.0,0.0,0.0
1724515950000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.388028785581584,1.388028785581584,2.776057571163168,0.0,0.0,0.0
1724515980000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.3860887096774197,1.4112903225806452,2.797379032258065,0.0,0.0,0.0
1724516010000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5597664565900136,1.4332989060556882,2.9930653626457016,0.0,0.0,0.0
1724516040000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4335401391238956,1.410039481105471,2.8435796202293666,0.0,0.0,0.0
1724516070000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4088699275721797,1.4088699275721797,2.8177398551443598,0.0,0.0,0.0
1724516100000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4422686276103032,1.4422686276103032,2.8845372552206063,0.0,0.0,0.0
1724516130000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5765335371679725,1.4809860500668832,3.0575195872348555,0.0,0.0,0.0
1724516160000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.440098749628546,1.440098749628546,2.880197499257092,0.0,0.0,0.0
1724516190000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4812889812889816,1.4812889812889816,2.962577962577963,0.0,0.0,0.0
1724516220000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.499063085571518,1.4366021236727045,2.935665209244222,0.0,0.0,0.0
1724516250000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5456945965093063,1.3954187329597905,2.941113329469097,0.0,0.0,0.0
1724516280000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.448035279404989,1.4041554224533228,2.852190701858312,0.0,0.0,0.0
1724516310000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.407105884717825,1.407105884717825,2.81421176943565,0.0,0.0,0.0
1724516340000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.470239506758359,1.4465259663267724,2.916765473085132,0.0,0.0,0.0
1724516370000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.495533885110219,1.3931000573629435,2.888633942473162,0.0,0.0,0.0
1724516400000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5238436715668695,1.4342058085335243,2.958049480100394,0.0,0.0,0.0
1724516430000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.3687497326660678,1.3687497326660678,2.737499465332136,0.0,0.0,0.0
1724516460000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.3978782888437822,1.3978782888437822,2.7957565776875644,0.0,0.0,0.0
1724516490000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5097020558589762,1.420896052573154,2.93059810843213,0.0,0.0,0.0
1724516520000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.493014823504319,1.4290284739255623,2.9220432974298816,0.0,0.0,0.0
1724516550000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.458738538482912,1.458738538482912,2.917477076965824,0.0,0.0,0.0
1724516580000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.349959958814781,1.349959958814781,2.699919917629562,0.0,0.0,0.0
1724516610000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4797084104014795,1.3926667392013927,2.872375149602872,0.0,0.0,0.0
1724516640000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.521213636742519,1.4378594648662166,2.959073101608736,0.0,0.0,0.0
1724516670000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.3926191186710437,1.3926191186710437,2.785238237342087,0.0,0.0,0.0
1724516700000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.448652074515041,1.448652074515041,2.897304149030082,0.0,0.0,0.0
1724516730000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5701404154142926,1.4804181059620474,3.05055852137634,0.0,0.0,0.0
1724516760000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4211886304909562,1.4211886304909562,2.8423772609819125,0.0,0.0,0.0
1724516790000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4684287812041117,1.4684287812041117,2.936857562408224,0.0,0.0,0.0
1724516820000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4696559276122416,1.4696559276122416,2.9393118552244832,0.0,0.0,0.0
1724516850000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4660989717223651,1.3857647814910026,2.851863753213368,0.0,0.0,0.0
1724516880000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.591683453953095,1.4922032380810266,3.0838866920341217,0.0,0.0,0.0
1724516910000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.456782130139204,1.456782130139204,2.913564260278408,0.0,0.0,0.0
1724516940000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.430370828974616,1.430370828974616,2.860741657949232,0.0,0.0,0.0
1724516970000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5568442766512278,1.4790020628186664,3.0358463394698942,0.0,0.0,0.0
1724517000000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5245022408346192,1.451032253324517,2.9755344941591364,0.0,0.0,0.0
1724517030000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.486988847583643,1.486988847583643,2.973977695167286,0.0,0.0,0.0
1724517060000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.3486826260777418,1.3486826260777418,2.697365252155484,0.0,0.0,0.0
1724517090000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.503307276007216,1.4030867909400682,2.906394066947284,0.0,0.0,0.0
1724517120000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5029498194217006,1.4132214719935394,2.91617129141524,0.0,0.0,0.0
1724517150000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4391042069155855,1.4391042069155855,2.8782084138311714,0.0,0.0,0.0
1724517180000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.463831171471557,1.463831171471557,2.927662342943114,0.0,0.0,0.0
1724517210000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5305583899229442,1.4601878892368318,2.990746279159776,0.0,0.0,0.0
1724517240000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5366573658457685,1.496219014112985,3.0328763799587533,0.0,0.0,0.0
1724517270000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.491879429017055,1.491879429017055,2.98375885803411,0.0,0.0,0.0
1724517300000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.2173497267759563,1.2173497267759563,2.4346994535519126,0.0,0.0,0.0
1724517330000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5633909029042286,1.4898195662969709,3.053210469201199,0.0,0.0,0.0
1724517360000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.3173717352102845,1.2215628817404456,2.53893461695073,0.0,0.0,0.0
1724517390000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.407318053880177,1.407318053880177,2.814636107760354,0.0,0.0,0.0
1724517420000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4885382554331643,1.4885382554331643,2.9770765108663286,0.0,0.0,0.0
1724517450000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4928993972418687,1.4182544273797753,2.911153824621644,0.0,0.0,0.0
1724517480000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.546987291205671,1.4686588207648776,3.0156461119705487,0.0,0.0,0.0
1724517510000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4310482428378786,1.4310482428378786,2.862096485675757,0.0,0.0,0.0
1724517540000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.1545999037711745,1.1545999037711745,2.309199807542349,0.0,0.0,0.0
1724517570000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5157803562083838,1.4436003392460797,2.9593806954544637,0.0,0.0,0.0
1724517600000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.2306450496420238,1.2306450496420238,2.461290099284048,0.0,0.0,0.0
1724517630000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4788353691326726,1.4788353691326726,2.957670738265345,0.0,0.0,0.0
1724517660000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4259837360773886,1.4259837360773886,2.851967472154777,0.0,0.0,0.0
1724517690000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4948415712990415,1.3968191731810715,2.891660744480113,0.0,0.0,0.0
1724517720000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.875917568375836,1.4137349790658476,3.289652547441684,0.0,0.0,0.0
1724517750000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.6942066932165725,1.430174481286717,3.1243811745032897,0.0,0.0,0.0
1724517780000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.6536735175998112,1.511930073234113,3.165603590833924,0.0,0.0,0.0
1724517810000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5580368735393406,1.4282004674110622,2.986237340950403,0.0,0.0,0.0
1724517840000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.576904415332363,1.43538735241792,3.012291767750283,0.0,0.0,0.0
1724517870000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5344244796299589,1.467710371819961,3.0021348514499198,0.0,0.0,0.0
1724517900000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4747424393486208,1.4747424393486208,2.9494848786972416,0.0,0.0,0.0
1724517930000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4872600740823885,1.3750140307554155,2.8622741048378044,0.0,0.0,0.0
1724517960000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.534330648254699,1.534330648254699,3.068661296509398,0.0,0.0,0.0
1724517990000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4776085473971354,1.40941122982496,2.887019777222095,0.0,0.0,0.0
1724518020000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4837415364039122,1.4837415364039122,2.9674830728078243,0.0,0.0,0.0
1724518050000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5355513519528206,1.446533882274396,2.982085234227217,0.0,0.0,0.0
1724518080000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5669488448529552,1.4905123158357378,3.057461160688693,0.0,0.0,0.0
1724518110000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.413008797119285,1.413008797119285,2.82601759423857,0.0,0.0,0.0
1724518140000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.2338490071018229,1.2338490071018229,2.4676980142036458,0.0,0.0,0.0
1724518170000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.537246194248137,1.4518436279010185,2.9890898221491558,0.0,0.0,0.0
1724518200000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5996849851106243,1.50124283218074,3.100927817291365,0.0,0.0,0.0
1724518230000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4694728858551385,1.3983693591202124,2.8678422449753507,0.0,0.0,0.0
1724518260000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5019296944808835,1.444894389627179,2.946824084108062,0.0,0.0,0.0
1724518290000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4519731943410277,1.3775130305286671,2.8294862248696946,0.0,0.0,0.0
1724518320000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.1060047377207212,1.1060047377207212,2.2120094754414423,0.0,0.0,0.0
1724518350000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.439560933915156,1.439560933915156,2.879121867830312,0.0,0.0,0.0
1724518380000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.415002907540221,1.415002907540221,2.830005815080442,0.0,0.0,0.0
1724518410000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.520398682321142,1.4359320888588565,2.9563307711799984,0.0,0.0,0.0
1724518440000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4779725248697302,1.4021790620558978,2.880151586925628,0.0,0.0,0.0
1724518470000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.451554372807548,1.451554372807548,2.903108745615096,0.0,0.0,0.0
1724518500000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.435045317220544,1.435045317220544,2.870090634441088,0.0,0.0,0.0
1724518530000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5619770166238984,1.4727211871025327,3.034698203726431,0.0,0.0,0.0
1724518560000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.519839331270694,1.447466029781613,2.9673053610523072,0.0,0.0,0.0
1724518590000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5111346765641571,1.5111346765641571,3.0222693531283142,0.0,0.0,0.0
1724518620000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4968368730230457,1.4968368730230457,2.993673746046091,0.0,0.0,0.0
1724518650000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.6214202765178902,1.533775937246653,3.155196213764543,0.0,0.0,0.0
1724518680000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5206661016104104,1.4458792441541606,2.9665453457645707,0.0,0.0,0.0
1724518710000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.465320742429176,1.465320742429176,2.930641484858352,0.0,0.0,0.0
1724518740000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5575095619257917,1.4983636291944322,3.055873191120224,0.0,0.0,0.0
1724518770000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.6058130432164437,1.4653044019350048,3.071117445151448,0.0,0.0,0.0
1724518800000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.521095188535746,1.4410375470338646,2.9621327355696105,0.0,0.0,0.0
1724518830000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.500606863069624,1.500606863069624,3.001213726139248,0.0,0.0,0.0
1724518860000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.601545019901552,1.5308886219647186,3.1324336418662706,0.0,0.0,0.0
1724518890000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.626636677644791,1.486063137601414,3.112699815246205,0.0,0.0,0.0
1724518920000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.533653006154025,1.4559996893867326,2.989652695540758,0.0,0.0,0.0
1724518950000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.503723505823945,1.503723505823945,3.00744701164789,0.0,0.0,0.0
1724518980000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.470073503675184,1.470073503675184,2.940147007350368,0.0,0.0,0.0
1724519010000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5647592449541463,1.4855309287539369,3.050290173708083,0.0,0.0,0.0
1724519040000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5180265654648957,1.4381304304404277,2.9561569959053235,0.0,0.0,0.0
1724519070000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4589769996567117,1.4589769996567117,2.917953999313423,0.0,0.0,0.0
1724519100000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4797084104014795,1.4797084104014795,2.959416820802959,0.0,0.0,0.0
1724519130000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.6230420445177247,1.4684666117065128,3.0915086562242378,0.0,0.0,0.0
1724519160000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5183368371875732,1.4404734096394924,2.9588102468270656,0.0,0.0,0.0
1724519190000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4575545995251191,1.4575545995251191,2.9151091990502382,0.0,0.0,0.0
1724519220000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.141994130814296,1.141994130814296,2.283988261628592,0.0,0.0,0.0
1724519250000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.6780815235419229,1.5414934925559525,3.2195750160978758,0.0,0.0,0.0
1724519280000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.719906468007807,1.584632925580227,3.3045393935880343,0.0,0.0,0.0
1724519310000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.6061549443794492,1.6061549443794492,3.2123098887588983,0.0,0.0,0.0
1724519340000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.6659903030820822,1.6659903030820822,3.3319806061641644,0.0,0.0,0.0
1724519370000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.3782882046802782,1.2584370564472105,2.6367252611274887,0.0,0.0,0.0
1724519400000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.694915254237288,1.722252597047567,3.417167851284855,0.0,0.0,0.0
1724519430000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.6637632367045745,1.6637632367045745,3.327526473409149,0.0,0.0,0.0
1724519460000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.6163512174774497,1.6163512174774497,3.232702434954899,0.0,0.0,0.0
1724519490000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.6835446266867329,1.5815116190087493,3.265056245695482,0.0,0.0,0.0
1724519520000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.7271157167530224,1.6428661695943385,3.369981886347361,0.0,0.0,0.0
1724519550000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.6555209445182653,1.6555209445182653,3.3110418890365305,0.0,0.0,0.0
1724519580000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.66282936812484,1.66282936812484,3.32565873624968,0.0,0.0,0.0
1724519610000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.7342644406419088,1.595523285390556,3.329787726032465,0.0,0.0,0.0
1724519640000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.6777772806585836,1.5882958256901258,3.2660731063487094,0.0,0.0,0.0
1724519670000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.6243858417727868,1.6243858417727868,3.2487716835455736,0.0,0.0,0.0
1724519700000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.6143266105598482,1.6143266105598482,3.2286532211196963,0.0,0.0,0.0
1724519730000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.698539256239634,1.6186079971224747,3.3171472533621085,0.0,0.0,0.0
1724519760000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.7433359577100436,1.6121171221834811,3.3554530798935245,0.0,0.0,0.0
1724519790000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.7252484357747515,1.6562384983437617,3.381486934118513,0.0,0.0,0.0
1724519820000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.62125085739228,1.62125085739228,3.2425017147845603,0.0,0.0,0.0
1724519850000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,3702784,20.19251336898396,16.192513368983956,36.38502673796791,0.0,0.0,0.0
1724519880000,nwdaf-mtlf,free5gc,0.7,1.0,0.7468301400329909,262144000.0,314572800.0,314290176,19.58636403470336,15.533257383226712,35.11962141793007,0.0,0.0,0.0
1724519910000,nwdaf-mtlf,free5gc,0.7,1.0,0.998666094999788,262144000.0,314572800.0,314167296,0.0,0.0,0.0,0.0,0.0,0.0
1724519940000,nwdaf-mtlf,free5gc,0.7,1.0,0.8266325637641174,262144000.0,314572800.0,314503168,0.0,0.0,0.0,0.0,0.0,0.0
1724519970000,nwdaf-mtlf,free5gc,0.7,1.0,1.0000900120804637,262144000.0,314572800.0,314417152,0.0960393377127271,0.0,0.0960393377127271,0.0,0.0,0.0
1724520000000,nwdaf-mtlf,free5gc,0.7,1.0,1.0004272283711133,262144000.0,314572800.0,314552320,0.0804181745074386,0.0,0.0804181745074386,0.0,0.0,0.0
1724520030000,nwdaf-mtlf,free5gc,0.7,1.0,0.9990907385023009,262144000.0,314572800.0,314515456,0.0,0.0,0.0,0.0,0.0,0.0
1724520060000,nwdaf-mtlf,free5gc,0.7,1.0,0.7971223943067798,262144000.0,314572800.0,314466304,0.0,0.0,0.0,0.0,0.0,0.0
1724520090000,nwdaf-mtlf,free5gc,0.7,1.0,0.8412851619672403,262144000.0,314572800.0,314437632,0.0707513796519032,0.0,0.0707513796519032,0.0,0.0,0.0
